url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location_id,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend,length_of_employment,job_title,job_title_id
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78570827.htm,4,Execelente empresa,Excelente ambiente de trabalho Investimento em tecnologia de ponta,Politica salarial Oportunidade de crescimento,,Coordenador De Manutenção,2023-07-25T16:20:40.420,pt,78570827,5,5,4.0,3.0,3.0,3.0,2504041,"Recife, Pernambuco",True,,NEUTRAL,POSITIVE,4,Coordenador De Manutenção,3381482
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78497788.htm,5,Empresa boa,"Empresa boa,zela pela segurança de cada funcionário",Não tenho que reclamar da empresa,,Operador De Produção I,2023-07-23T07:23:25.130,pt,78497788,5,5,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,Operador De Produção I,4035289
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78370524.htm,4,Supervisor de Produção CBA,"Estabilidade de Emprego, Benefícios, Flexibilidade de Horários, oportunidades de crescimento","Sobrecarga de responsabilidades, Clima organizacional, dificuldade no gerenciamento de pessoas.","Melhorar os salários que estão abaixo do praticado em outras empresas da região, mais autonomia para os lideres no processo de demissão/contratação, criar programas internos para desenvolvimento de carreira para a liderança.",Supervisor,2023-07-18T15:09:26.547,pt,78370524,3,3,4.0,3.0,3.0,4.0,4159014,Alumínio,True,,NEUTRAL,POSITIVE,4,Supervisor,64221
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78276106.htm,4,Boa empresa,Empresa sólida com ótimos benefícios e plano de carreira,"Burocracia em muitas etapas do trabalho, falta de autonomia",,Técnico Logístico,2023-07-15T03:26:44.910,pt,78276106,4,3,4.0,3.0,4.0,4.0,2415247,Caxias do Sul,False,,POSITIVE,POSITIVE,4,Técnico Logístico,3746265
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78255000.htm,4,"Tem tudo pra ser ótimo, mas...","Nunca atrasa os pagamentos, papel alumínio, cursos oferecidos pela própria empresa,","Liderança tóxica, impulsionamento na competitividade entre funcionários, ambiente insalubre",Atender as reclamações da ouvidoria.,Planejador De Manutenção,2023-07-14T07:26:53.060,pt,78255000,3,2,2.0,2.0,3.0,3.0,4159014,Alumínio,False,,POSITIVE,NEGATIVE,20,Planejador De Manutenção,4035681
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78124053.htm,4,Planejador De Manutenção Pleno,"bons benefícios, estabilidade, equipes flexíveis,","falta de plano de carreira, falta de clareza nas remunerações",,Planejador De Manutenção Pleno,2023-07-10T14:56:47.577,pt,78124053,3,3,4.0,3.0,4.0,3.0,4159014,Alumínio,True,,NEGATIVE,POSITIVE,6,Planejador De Manutenção Pleno,4040365
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78083288.htm,4,Manutenção de turno,uma empresa que vc pode passa seu tempo todo até se aposentar,"não tem plano de carreira, não dar aumento de salário só no acordo sindical",,Técnico Eletrotécnico,2023-07-09T06:23:45.060,pt,78083288,3,3,1.0,1.0,3.0,1.0,2504205,Itapissuma,True,,POSITIVE,NEGATIVE,4,Técnico Eletrotécnico,4207242
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW78022706.htm,4,Falta remuneração,"Benefícios como convênio, cesta básica, ônibus são excelentes",Remuneração muito abaixo do mercado,,Soldador Mig,2023-07-06T13:31:59.560,pt,78022706,3,4,3.0,3.0,2.0,2.0,4159014,Alumínio,True,,POSITIVE,NEGATIVE,1,Soldador Mig,4035537
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77921951.htm,5,Empresa diferenciada!,"Pacote de remuneração total, clima e valorização do profissional.",Burocracia e excesso de agendas,,Especialista Em Recursos Humanos (RH),2023-07-03T10:08:26.333,pt,77921951,5,3,5.0,4.0,4.0,4.0,2479061,"São Paulo, SP",True,,POSITIVE,POSITIVE,2,Especialista Em Recursos Humanos (RH),4221191
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77912517.htm,5,Positiva,"Empresa exelente para se trabalhar, com bom plano de carreira e benefícios.","Não há contras, apenas coisas positivas.",,Eletricista 1,2023-07-03T04:27:38.377,pt,77912517,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,20,Eletricista 1,4284416
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77820406.htm,4,Coordenador de Sistema de Gestão,Excelente clima de trabalho e remuneração,Gestores (gerentes gerais) não capacitados para tratar com seus diretos,Gerentes gerais não mentirem para seus diretos,Coordenador De Sistemas De Qualidade,2023-06-29T04:32:12.353,pt,77820406,5,4,5.0,3.0,5.0,5.0,,,False,,NEUTRAL,POSITIVE,0,Coordenador De Sistemas De Qualidade,4057554
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77799432.htm,5,Empresa maravilhosa,"Empresa com crescimento garantido, perfeito para desenvolver o profissional, ambiente seguro e acolhedor",Burocrática com algu ns processos,,Estagiário,2023-06-28T11:57:32.623,pt,77799432,5,5,5.0,5.0,5.0,5.0,,,True,,NEUTRAL,POSITIVE,0,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77700325.htm,4,Não entendi,Benefícios e pagamentos em dias.,"Baixo salário, mal comunicação entre as pessoas",,Técnico Em Segurança Do Trabalho,2023-06-25T16:49:37.053,pt,77700325,4,4,3.0,3.0,3.0,3.0,2404436,Juiz de Fora,False,,POSITIVE,POSITIVE,2,Técnico Em Segurança Do Trabalho,967704
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77640078.htm,4,Desafios claros,Remuneração e benefícios bons e processo de avaliação de funcionários bem estabelecido,"Empresa está evoluindo da hierarquia, mas ainda há muita.",,Consultor Comercial I,2023-06-22T20:31:11.190,pt,77640078,4,4,3.0,3.0,4.0,4.0,2479061,"São Paulo, SP",True,,NEGATIVE,POSITIVE,9,Consultor Comercial I,4048243
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77639206.htm,5,Excelente,Empresa que atua com foco em segurança,Salários menor que o mercado,Continuar o excelente trabalho ate aqui realizado.,Engenheiro De Manutenção Júnior,2023-06-22T19:45:32.383,pt,77639206,5,5,5.0,5.0,5.0,5.0,,,True,,NEGATIVE,POSITIVE,0,Engenheiro De Manutenção Júnior,4037892
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77507467.htm,4,Empresa boa .,"Comunicação, salário em dia, fretado, refeição no local, plr","Segurança no trabalho, horários, distância, falta comunicação gestão,",,Operador De Produção,2023-06-19T07:20:46.123,pt,77507467,0,0,0.0,0.0,0.0,0.0,2475809,"Sorocaba, SP",False,,,POSITIVE,2,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77481546.htm,3,Empresa com nível de exigência alto,Benefícios e escala de trabalho híbrida.,Empresa cresceu muito rápido e os processos não acompanharam. Estrutura com uma carga excessiva de trabalho com nível de exigência alto com pouca mão de obra.,,Anália de suprimentos pleno ,2023-06-18T04:28:31.737,pt,77481546,3,3,4.0,3.0,4.0,2.0,2479061,"São Paulo, SP",True,,,,2,Anália de suprimentos pleno ,6469213
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77416108.htm,3,Estágio CBA,"Boa remuneração, alimentação, cesta básica e transporte até a empresa.","Não há foco no crescimento profissional do estagiário, baixa taxa de contratação em cargos de acordo com a formação.",,Engenheiro Junior,2023-06-15T11:21:15.533,pt,77416108,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Engenheiro Junior,840581
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77394022.htm,5,Ótima empresa focada na segurança.,Bons benefícios e salário compatível.,"Difícil galgar cargos, ao que parece a empresa busca pessoas de fora da equipe para cargos de liderança.",,Mecânico De Manutenção,2023-06-14T22:09:57.390,pt,77394022,5,5,5.0,4.0,4.0,3.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,6,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77391657.htm,5,Ótima empresa,Ótimos benefícios como fretado e convênio médico.,"Plano de carreira difícil, preferem por pessoas que não conhecem os processos.",,Mecânico De Manutenção,2023-06-14T20:00:05.690,pt,77391657,4,5,5.0,4.0,4.0,3.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,6,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77328059.htm,5,Boa,"Benefícios, vale transporte, por, convênio médico e odontológico","Carga horária, supervisão, cesta básica",,Operador De Produção I,2023-06-13T07:26:10.640,pt,77328059,3,5,2.0,1.0,4.0,3.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,1,Operador De Produção I,4035289
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77300173.htm,2,Pouco Espaço para Novos Funcionários,Benefícios em linha com o que o mercado oferece,Poucas oportunidades de crescimento profissional,,Estagiário De Engenharia,2023-06-12T12:11:11.193,pt,77300173,2,2,1.0,2.0,4.0,1.0,4159014,Alumínio,False,,NEUTRAL,NEGATIVE,2,Estagiário De Engenharia,357436
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77291208.htm,5,Salário e benefícios,Valorização salarial é muito competitiva com o mercado vigente.,Há muita cooparticipação com o pacote de benefícios de saúde e odontológico.,,Analista Júnior,2023-06-12T08:02:32.900,pt,77291208,5,4,5.0,4.0,5.0,5.0,2479061,"São Paulo, ",True,,POSITIVE,POSITIVE,1,Analista Júnior,4035169
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77088023.htm,4,Boa empresa para trabalhar com bons benefícios,"Benefícios, flexibilidade, plano de carreira","Restaurante, portaria, horário, estar disponível 24h",,Coordenador De Produção Industrial,2023-06-05T12:08:27.750,pt,77088023,4,4,4.0,4.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,Coordenador De Produção Industrial,4037056
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77061323.htm,5,Estágio,Empresa excelente e com ótimos benefícios.,Falta de acompanhante durante o estágio.,,Estagiário,2023-06-04T14:29:32.987,pt,77061323,5,5,5.0,5.0,5.0,3.0,,,False,,POSITIVE,POSITIVE,1,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW77030850.htm,3,.,"Segurança é boa porém estão banalizando, virou só alcançar metas de fale fácil e ort","Plano de carreira, perspectiva de crescimento.",Estratégia para melhorar plano de carreira.,,2023-06-02T17:57:49.790,pt,77030850,3,5,1.0,1.0,1.0,1.0,,,False,,,,9,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76908202.htm,4,Muito boa,"Gestão, direcionamento, clima, PLR, híbrido",Muitos profissionais terceirizados com culturas diferentes,,Analista De Suprimentos Sênior,2023-05-30T09:19:08.720,pt,76908202,0,0,0.0,0.0,0.0,0.0,2479061,"São Paulo, ",True,,,,0,Analista De Suprimentos Sênior,4035768
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76887330.htm,4,Otima empresa,Empresa que respeita o empregado,Excesso de burocracias nas rotinas dos lideres,Observar a carga de trabalho dos níveis supervisão e coordenação,Coordenador,2023-05-29T18:33:13.317,pt,76887330,5,5,3.0,4.0,4.0,4.0,,,True,,POSITIVE,POSITIVE,0,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76882634.htm,4,Ótima empresa,"Bons salários, bons benefícios compatíveis com mercado, só deixa a desejar no VA.",Muita burocracia nos processos internos em geral.,Melhorar os processos internos,Técnico Em Mecânica,2023-05-29T14:14:30.440,pt,76882634,4,4,3.0,3.0,3.0,4.0,,,True,,POSITIVE,POSITIVE,2,Técnico Em Mecânica,4019276
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76877768.htm,5,Empresa boa,"Empresa boa, muito boa mesmo","Não tenho a dizer, somente a agradecer a esta empresa",Aumento de salário,Técnico,2023-05-29T10:40:36.567,pt,76877768,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,2,Técnico,213852
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76738318.htm,3,Avaliação,"Bom ambiente de trabalho, bons benefícios, fretado bom.","Salário baixo , pouco engajamento, pessoas não dá suporte, liderança desorganizada",,Estagiário Superior,2023-05-24T07:13:50.290,pt,76738318,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,,,1,Estagiário Superior,499122
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76676975.htm,3,Empresa robusta e burocratica,Benefícios Contato direto com a gerência e diretoria Empresa estável Muitas oportunidades Oportunidade de carreira não linear RH em contato constante para avaliar o clima organizacional,Burocracia Cultura engessada Não há meritocracia,,Engenheiro De Projetos Sênior,2023-05-22T15:36:57.740,pt,76676975,5,5,2.0,3.0,3.0,3.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,2,Engenheiro De Projetos Sênior,4036995
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76607945.htm,5,Boa,Crescendo com seu filtro prensa e reaproveitamento do alumínio que a na caixinha de leite,Da mais valor ao seus funcionários,,Operador produção 1,2023-05-19T19:00:54.833,pt,76607945,2,2,2.0,2.0,2.0,3.0,,,False,,POSITIVE,POSITIVE,0,Operador produção 1,5274191
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76570249.htm,5,Ótimo ambiente,"Bos relação com a alta direção, empresa com bons valores, salário adequado.",Crescimento lento em cargo e salario,,Analista De Projetos Sênior,2023-05-18T14:51:15.600,pt,76570249,5,4,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,Analista De Projetos Sênior,4035450
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76559727.htm,5,CBA,Sempre visa o melhor para seus funcionários. Tem muita inclusão feminina na área fabril.,Nada tenho para declarar sobre a empresa.,,Auxiliar De Produção Aprendiz,2023-05-18T09:30:28.597,pt,76559727,5,5,4.0,5.0,4.0,4.0,,,False,,POSITIVE,POSITIVE,0,Auxiliar De Produção Aprendiz,4036902
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76381596.htm,5,Salário,Ótimo trabalho em equipe e horário flexível,Não tenho pontos a relatar.,,Advogado Júnior,2023-05-12T14:27:04.887,pt,76381596,5,5,4.0,5.0,5.0,5.0,2479061,"São Paulo, SP",True,,POSITIVE,POSITIVE,4,Advogado Júnior,4035181
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76309538.htm,1,Não recomendo,"DHO e SSMA atuantes, acima do que praticam outras empresas","Ambiente tóxico, exigem muito mas não dão os recursos necessários para que as áreas façam trabalho, muitas demandas concorrentes, falta foco e direcionamento, politicagem","Valorizar quem carrega a empresa e não quem só tem gogó. Colocar em prática o discurso, que sempre é muito bonito",Gerente,2023-05-10T15:05:29.687,pt,76309538,1,1,1.0,1.0,1.0,1.0,,,True,,NEGATIVE,NEGATIVE,4,Gerente,38633
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76289337.htm,3,"Potencial para mais, mas precisa rever diversas questões","A empresa apresenta aos seus funcionários uma história encantadora com ambição, responsabilidade social e muita visão de futuro por intermédio da família controladora. Sem dúvidas esse background é um motivador, fazendo com que muitos funcionários sejam literalmente fãs da companhia, trabalhando com amor a camisa além dos aspectos profissionais. Grande parte deste público está onde a unidade industrial principal está localizada (Alumínio/SP).","A nova estratégia aliada ao IPO me pareceu um tanto estabanada. A empresa não estava pronta para dar esse relevante passo, fazendo com que todo o planejamento não tenha sido minimamente executado, gerando um cenário de extrema insegurança para os colaboradores.","Existe um distanciamento enorme entre diretoria, gerência e os colaboradores no nível administrativo executivo, causando uma grande desalinhamento e diversos problemas de comunicação. A empresa tem tudo para ser a melhor experiência possível para seus profissionais, mas desta forma é impossível. Desde a estrutura básica para trabalhar com conforto na fábrica até decisões estratégicas, não são obtidas dos profissionais devido a distância entre os níveis.",Analista De Suprimentos Sênior,2023-05-10T05:53:45.270,pt,76289337,3,3,2.0,2.0,3.0,3.0,2479061,"São Paulo, SP",True,,NEGATIVE,POSITIVE,2,Analista De Suprimentos Sênior,4035768
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76278271.htm,4,bom,bons beneficios e ambiente de trabalho bom e descontraido,falta de reconhecimento e baixas expectativas de crescimento,nenhuma,Assistente Administrativo,2023-05-09T21:17:04.997,pt,76278271,4,4,3.0,5.0,3.0,1.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,2,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76194710.htm,4,Bom,"Estabilidade , carga de trabalho, benefícios","Hierarquia, crescimento lento, desigualdade de gênero",,Consultor,2023-05-07T12:57:53.663,pt,76194710,2,2,4.0,4.0,4.0,2.0,2479061,"São Paulo, São Paulo",True,,NEGATIVE,POSITIVE,2,Consultor,929
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76128392.htm,3,Cba,Condições medianas em comparação com as mesmas empresas do ramo,"Um lugar que está sempre mudando, não há um planejamento prévio antes das mudanças o que as vezes acaba confundindo os colaboradores",,Técnico,2023-05-04T16:47:13.477,pt,76128392,5,5,3.0,2.0,3.0,1.0,2461683,Votorantim,True,,POSITIVE,POSITIVE,2,Técnico,213852
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76076639.htm,4,Boa empresa,Possui uma série de benefícios e no geral demonstram preocupação com o bem estar do funcionário.,Em algumas áreas a liderança ainda possui uma mentalidade antiga e autoritária,,Planejador De Manutenção Júnior,2023-05-03T10:05:11.923,pt,76076639,4,5,4.0,4.0,4.0,3.0,2479061,"São Paulo, São Paulo",False,,POSITIVE,POSITIVE,2,Planejador De Manutenção Júnior,4042354
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW76053502.htm,5,Estagio,"Conhecimento para o futuro, bom",Nada contra na empresa em aluminio,,,2023-05-02T19:12:09.820,pt,76053502,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW75967029.htm,5,Boa,Empresa que visa os seus funcionários.,Avaliando o mercado não tem muito o que reclamar.,,Técnico Em Eletrotécnica,2023-04-29T17:28:36.900,pt,75967029,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Técnico Em Eletrotécnica,4035477
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW75961069.htm,4,Bom,"Otimo salário, benefícios de saúde, alguns programas mensais de temas diversos.",Gestão das áreas ainda precisa inovar.,Revisão de plano de carreira para o setor administrativo.,Técnico Administrativo II,2023-04-29T09:43:34.107,pt,75961069,4,4,4.0,4.0,4.0,3.0,,,True,,NEUTRAL,POSITIVE,0,Técnico Administrativo II,4036810
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW75817291.htm,1,GPTW só no papel,"Benefícios, regime híbrido, salário em dia","Desenvolvimento de carreira é bem raro, turnouver alto, políticas de gestão de pessoas só funciona no papel, gestores ruins",Observar a conduta de gestores com a equipe,Supply Chain,2023-04-25T07:52:50.320,pt,75817291,1,1,4.0,1.0,4.0,1.0,2479061,"São Paulo, São Paulo",False,,NEGATIVE,NEGATIVE,2,Supply Chain,26412
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW75692864.htm,2,Achei que seria uma outra realidade,"Companhia paga certinho, benefícios compatíveis com o mercado","Muito perigoso o trabalho, muito quente e falta de suporte para executar as atividades",,Operador De Produção I,2023-04-20T16:49:17.473,pt,75692864,3,5,1.0,2.0,3.0,3.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,2,Operador De Produção I,4035289
